,world,question,wq_order,u_order,q_order,response,pol,conform,D%,R%,winner
9998,8,19,51,552,10026,1.0,-1.0,conform,0.47058823529411764,0.375,democrats
10234,8,19,52,569,10262,1.0,-1.0,conform,0.4857142857142857,0.375,democrats
10855,8,19,53,604,10883,0.0,-1.0,rebel,0.5,0.375,democrats
10982,8,19,54,612,11010,0.0,1.0,conform,0.4864864864864865,0.375,democrats
11220,8,19,55,624,11248,0.0,-1.0,rebel,0.4864864864864865,0.35294117647058826,democrats
11578,8,19,56,635,11606,0.0,1.0,conform,0.47368421052631576,0.35294117647058826,democrats
11646,8,19,57,646,11674,0.0,1.0,conform,0.47368421052631576,0.3333333333333333,democrats
11676,8,19,58,649,11704,1.0,1.0,rebel,0.47368421052631576,0.3157894736842105,democrats
12105,8,19,59,666,12133,0.0,1.0,conform,0.47368421052631576,0.35,democrats
12135,8,19,60,677,12163,0.0,1.0,conform,0.47368421052631576,0.3333333333333333,democrats
12374,8,19,61,681,12402,1.0,-1.0,conform,0.47368421052631576,0.3181818181818182,democrats
12576,8,19,62,692,12604,1.0,1.0,rebel,0.48717948717948717,0.3181818181818182,democrats
12686,8,19,63,703,12714,0.0,2.0,conform,0.48717948717948717,0.34782608695652173,democrats
13165,8,19,64,729,13193,1.0,-1.0,conform,0.48717948717948717,0.3333333333333333,democrats
13306,8,19,65,727,13334,1.0,2.0,rebel,0.5,0.3333333333333333,democrats
13358,8,19,66,742,13386,0.0,-1.0,rebel,0.5,0.36,democrats
13882,8,19,67,767,13910,0.0,-2.0,rebel,0.4878048780487805,0.36,democrats
14071,8,19,68,778,14099,0.0,-2.0,rebel,0.47619047619047616,0.36,democrats
14178,8,19,69,783,14206,1.0,1.0,rebel,0.46511627906976744,0.36,democrats
14469,8,19,70,798,14497,1.0,-2.0,conform,0.46511627906976744,0.38461538461538464,democrats
14704,8,19,71,813,14732,0.0,1.0,conform,0.4772727272727273,0.38461538461538464,democrats
15018,8,19,72,827,15046,0.0,-2.0,rebel,0.4772727272727273,0.37037037037037035,democrats
15168,8,19,73,837,15196,0.0,1.0,conform,0.4666666666666667,0.37037037037037035,democrats
15317,8,19,74,843,15351,0.0,2.0,conform,0.4666666666666667,0.35714285714285715,democrats
15486,8,19,75,852,15520,1.0,-1.0,conform,0.4666666666666667,0.3448275862068966,democrats
15793,8,19,76,868,15827,0.0,1.0,conform,0.4782608695652174,0.3448275862068966,democrats
15993,8,19,77,878,16027,1.0,-2.0,conform,0.4782608695652174,0.3333333333333333,democrats
16121,8,19,78,883,16155,1.0,2.0,rebel,0.48936170212765956,0.3333333333333333,democrats
16256,8,19,79,891,16290,1.0,-2.0,conform,0.48936170212765956,0.3548387096774194,democrats
16411,8,19,80,899,16445,1.0,-1.0,conform,0.5,0.3548387096774194,democrats
16722,8,19,81,917,16756,0.0,2.0,conform,0.5102040816326531,0.3548387096774194,democrats
16808,8,19,82,921,16842,1.0,1.0,rebel,0.5102040816326531,0.34375,democrats
17042,8,19,83,931,17133,0.0,2.0,conform,0.5102040816326531,0.36363636363636365,democrats
17089,8,19,84,934,17180,1.0,-2.0,conform,0.5102040816326531,0.35294117647058826,democrats
17595,8,19,85,961,17686,1.0,-1.0,conform,0.52,0.35294117647058826,democrats
17697,8,19,86,967,17788,0.0,1.0,conform,0.5294117647058824,0.35294117647058826,democrats
18042,8,19,87,982,18133,1.0,-2.0,conform,0.5294117647058824,0.34285714285714286,democrats
18260,8,19,88,994,18351,1.0,2.0,rebel,0.5384615384615384,0.34285714285714286,democrats
18527,8,19,89,1008,18618,0.0,2.0,conform,0.5384615384615384,0.3611111111111111,democrats
18666,8,19,90,1015,18757,0.0,2.0,conform,0.5384615384615384,0.35135135135135137,democrats
19029,8,19,91,1040,19124,1.0,1.0,rebel,0.5384615384615384,0.34210526315789475,democrats
19303,8,19,92,1054,19399,0.0,-2.0,rebel,0.5384615384615384,0.358974358974359,democrats
19548,8,19,93,1064,19644,1.0,1.0,rebel,0.5283018867924528,0.358974358974359,democrats
19783,8,19,94,1079,19879,0.0,1.0,conform,0.5283018867924528,0.375,democrats
20060,8,19,95,1091,20156,1.0,1.0,rebel,0.5283018867924528,0.36585365853658536,democrats
20227,8,19,96,1099,20323,0.0,1.0,conform,0.5283018867924528,0.38095238095238093,democrats
20497,8,19,97,1113,20593,1.0,1.0,rebel,0.5283018867924528,0.37209302325581395,democrats
20635,8,19,98,1120,20731,1.0,1.0,rebel,0.5283018867924528,0.38636363636363635,democrats
20869,8,19,99,1126,20965,0.0,2.0,conform,0.5283018867924528,0.4,democrats
21022,8,19,100,1139,21118,1.0,2.0,rebel,0.5283018867924528,0.391304347826087,democrats
21118,8,19,101,1144,21214,1.0,-1.0,conform,0.5283018867924528,0.40425531914893614,democrats
21465,8,19,102,1157,21561,0.0,-2.0,rebel,0.5370370370370371,0.40425531914893614,democrats
21917,8,19,103,1165,22013,0.0,1.0,conform,0.5272727272727272,0.40425531914893614,democrats
22001,8,19,104,1182,22097,0.0,-2.0,rebel,0.5272727272727272,0.3958333333333333,democrats
22095,8,19,105,1191,22260,1.0,-1.0,conform,0.5178571428571429,0.3958333333333333,democrats
22155,8,19,106,1194,22320,0.0,2.0,conform,0.5263157894736842,0.3958333333333333,democrats
22499,8,19,107,1209,22664,1.0,1.0,rebel,0.5263157894736842,0.3877551020408163,democrats
22585,8,19,108,1215,22750,1.0,-2.0,conform,0.5263157894736842,0.4,democrats
23009,8,19,109,1232,23174,0.0,-1.0,rebel,0.5344827586206896,0.4,democrats
23125,8,19,110,1247,23290,1.0,-2.0,conform,0.5254237288135594,0.4,democrats
23143,8,19,111,1240,23308,1.0,1.0,rebel,0.5333333333333333,0.4,democrats
23312,8,19,112,1260,23477,0.0,-1.0,rebel,0.5333333333333333,0.4117647058823529,democrats
23626,8,19,113,1270,23792,0.0,1.0,conform,0.5245901639344263,0.4117647058823529,democrats
23778,8,19,114,1274,23944,0.0,2.0,conform,0.5245901639344263,0.40384615384615385,democrats
23979,8,19,115,1292,24145,1.0,-2.0,conform,0.5245901639344263,0.39622641509433965,democrats
24099,8,19,116,1296,24265,1.0,-2.0,conform,0.532258064516129,0.39622641509433965,democrats
24288,8,19,117,1304,24454,0.0,1.0,conform,0.5396825396825397,0.39622641509433965,democrats
24595,8,19,118,1320,24761,0.0,2.0,conform,0.5396825396825397,0.3888888888888889,democrats
24967,8,19,119,1329,25133,1.0,1.0,rebel,0.5396825396825397,0.38181818181818183,democrats
25324,8,19,120,1346,25490,0.0,2.0,conform,0.5396825396825397,0.39285714285714285,democrats
25529,8,19,121,1359,25695,1.0,-1.0,conform,0.5396825396825397,0.38596491228070173,democrats
25743,8,19,122,1377,25909,1.0,-2.0,conform,0.546875,0.38596491228070173,democrats
25931,8,19,123,1385,26097,1.0,-2.0,conform,0.5538461538461539,0.38596491228070173,democrats
26391,8,19,124,1399,26557,1.0,-1.0,conform,0.5606060606060606,0.38596491228070173,democrats
26533,8,19,125,1408,26701,1.0,-1.0,conform,0.5671641791044776,0.38596491228070173,democrats
26767,8,19,126,1422,26935,1.0,-2.0,conform,0.5735294117647058,0.38596491228070173,democrats
26969,8,19,127,1436,27137,0.0,-2.0,rebel,0.5797101449275363,0.38596491228070173,democrats
27143,8,19,128,1450,27316,0.0,-2.0,rebel,0.5714285714285714,0.38596491228070173,democrats
27289,8,19,129,1459,27462,0.0,-2.0,rebel,0.5633802816901409,0.38596491228070173,democrats
27322,8,19,130,1466,27496,0.0,-1.0,rebel,0.5555555555555556,0.38596491228070173,democrats
27716,8,19,131,1482,27903,0.0,-1.0,rebel,0.547945205479452,0.38596491228070173,democrats
27750,8,19,132,1485,27937,0.0,-2.0,rebel,0.5405405405405406,0.38596491228070173,democrats
27762,8,19,133,1430,27949,0.0,2.0,conform,0.5333333333333333,0.38596491228070173,democrats
28051,8,19,134,1503,28238,1.0,-1.0,conform,0.5333333333333333,0.3793103448275862,democrats
28260,8,19,135,1517,28447,1.0,1.0,rebel,0.5394736842105263,0.3793103448275862,democrats
28398,8,19,136,1512,28587,0.0,1.0,conform,0.5394736842105263,0.3898305084745763,democrats
29382,8,19,137,1533,29575,1.0,2.0,rebel,0.5394736842105263,0.38333333333333336,democrats
29427,8,19,138,1541,29620,0.0,1.0,conform,0.5394736842105263,0.39344262295081966,democrats
29616,8,19,139,1588,29809,0.0,1.0,conform,0.5394736842105263,0.3870967741935484,democrats
30022,8,19,140,1565,30219,1.0,-1.0,conform,0.5394736842105263,0.38095238095238093,democrats
30030,8,19,141,1601,30227,1.0,-2.0,conform,0.5454545454545454,0.38095238095238093,democrats
30103,8,19,142,1610,30302,0.0,1.0,conform,0.5512820512820513,0.38095238095238093,democrats
30170,8,19,143,1616,30370,1.0,-2.0,conform,0.5512820512820513,0.375,democrats
30434,8,19,144,1627,30635,1.0,1.0,rebel,0.5569620253164557,0.375,democrats
30486,8,19,145,1635,30688,0.0,1.0,conform,0.5569620253164557,0.38461538461538464,democrats
30850,8,19,146,1656,31053,0.0,2.0,conform,0.5569620253164557,0.3787878787878788,democrats
31208,8,19,147,1652,31425,0.0,2.0,conform,0.5569620253164557,0.373134328358209,democrats
31314,8,19,148,1668,31533,0.0,-2.0,rebel,0.5569620253164557,0.36764705882352944,democrats
31557,8,19,149,1683,31787,0.0,-1.0,rebel,0.55,0.36764705882352944,democrats
31594,8,19,150,1685,31824,0.0,-2.0,rebel,0.5432098765432098,0.36764705882352944,democrats
31978,8,19,151,1706,32251,1.0,-2.0,conform,0.5365853658536586,0.36764705882352944,democrats
32008,8,19,152,1702,32281,0.0,2.0,conform,0.5421686746987951,0.36764705882352944,democrats
32768,8,19,153,1747,33105,0.0,1.0,conform,0.5421686746987951,0.36231884057971014,democrats
33001,8,19,154,1760,33354,0.0,-1.0,rebel,0.5421686746987951,0.35714285714285715,democrats
33074,8,19,155,1767,33427,1.0,1.0,rebel,0.5357142857142857,0.35714285714285715,democrats
33400,8,19,156,1804,33756,0.0,2.0,conform,0.5357142857142857,0.36619718309859156,democrats
33498,8,19,157,1824,33854,0.0,-1.0,rebel,0.5357142857142857,0.3611111111111111,democrats
33865,8,19,160,1891,34227,1.0,-2.0,conform,0.5294117647058824,0.3611111111111111,democrats
34058,8,19,161,1905,34421,0.0,-2.0,rebel,0.5348837209302325,0.3611111111111111,democrats
34302,8,19,162,1922,34666,0.0,1.0,conform,0.5287356321839081,0.3611111111111111,democrats
34487,8,19,163,1931,34851,0.0,-1.0,rebel,0.5287356321839081,0.3561643835616438,democrats
34609,8,19,164,1936,34973,1.0,1.0,rebel,0.5227272727272727,0.3561643835616438,democrats
34782,8,19,166,1956,35146,1.0,-1.0,conform,0.5227272727272727,0.36486486486486486,democrats
35085,8,19,167,1972,35449,1.0,-2.0,conform,0.5280898876404494,0.36486486486486486,democrats
35476,8,19,168,1993,35840,1.0,-1.0,conform,0.5333333333333333,0.36486486486486486,democrats
35480,8,19,169,1992,35844,0.0,-1.0,rebel,0.5384615384615384,0.36486486486486486,democrats
36040,8,19,170,2034,36407,1.0,-2.0,conform,0.532608695652174,0.36486486486486486,democrats
36287,8,19,171,2062,36657,0.0,2.0,conform,0.5376344086021505,0.36486486486486486,democrats
36350,8,19,172,2068,36722,0.0,1.0,conform,0.5376344086021505,0.36,democrats
36491,8,19,173,2075,36863,1.0,-2.0,conform,0.5376344086021505,0.35526315789473684,democrats
36875,8,19,174,2102,37248,0.0,-2.0,rebel,0.5425531914893617,0.35526315789473684,democrats
36929,8,19,175,2104,37302,1.0,1.0,rebel,0.5368421052631579,0.35526315789473684,democrats
37359,8,19,176,2140,37750,1.0,2.0,rebel,0.5368421052631579,0.36363636363636365,democrats
37632,8,19,177,2161,38023,1.0,-2.0,conform,0.5368421052631579,0.3717948717948718,democrats
37724,8,19,178,2164,38116,0.0,-2.0,rebel,0.5416666666666666,0.3717948717948718,democrats
37959,8,19,179,2178,38352,1.0,-2.0,conform,0.5360824742268041,0.3717948717948718,democrats
38567,8,19,180,2212,38963,1.0,-1.0,conform,0.5408163265306123,0.3717948717948718,democrats
38739,8,19,181,2240,39136,0.0,1.0,conform,0.5454545454545454,0.3717948717948718,democrats
38835,8,19,182,2246,39259,0.0,1.0,conform,0.5454545454545454,0.3670886075949367,democrats
39055,8,19,183,2257,39479,1.0,-2.0,conform,0.5454545454545454,0.3625,democrats
39206,8,19,184,2266,39630,1.0,1.0,rebel,0.55,0.3625,democrats
39506,8,19,185,2281,39933,1.0,1.0,rebel,0.55,0.37037037037037035,democrats
39708,8,19,186,2289,40135,1.0,2.0,rebel,0.55,0.3780487804878049,democrats
39818,8,19,187,2296,40245,1.0,-1.0,conform,0.55,0.3855421686746988,democrats
40193,8,19,188,2317,40620,0.0,-2.0,rebel,0.5544554455445545,0.3855421686746988,democrats
40357,8,19,189,2305,40784,0.0,2.0,conform,0.5490196078431373,0.3855421686746988,democrats
40786,8,19,190,2337,41213,0.0,2.0,conform,0.5490196078431373,0.38095238095238093,democrats
40872,8,19,191,2347,41299,1.0,1.0,rebel,0.5490196078431373,0.3764705882352941,democrats
41152,8,19,192,2360,41579,0.0,2.0,conform,0.5490196078431373,0.38372093023255816,democrats
41294,8,19,193,2371,41745,1.0,-1.0,conform,0.5490196078431373,0.3793103448275862,democrats
41475,8,19,194,2381,41932,0.0,2.0,conform,0.5533980582524272,0.3793103448275862,democrats
41565,8,19,195,2388,42029,1.0,-2.0,conform,0.5533980582524272,0.375,democrats
41794,8,19,196,2400,42272,1.0,2.0,rebel,0.5576923076923077,0.375,democrats
41990,8,19,197,2410,42468,0.0,2.0,conform,0.5576923076923077,0.38202247191011235,democrats
42094,8,19,198,2414,42572,0.0,1.0,conform,0.5576923076923077,0.37777777777777777,democrats
42353,8,19,199,2433,42843,0.0,2.0,conform,0.5576923076923077,0.37362637362637363,democrats
42571,8,19,200,2440,43061,0.0,-2.0,rebel,0.5576923076923077,0.3695652173913043,democrats
42663,8,19,201,2447,43153,0.0,2.0,conform,0.5523809523809524,0.3695652173913043,democrats
42835,8,19,204,2469,43325,1.0,-1.0,conform,0.5523809523809524,0.3655913978494624,democrats
43104,8,19,205,2491,43601,0.0,1.0,conform,0.5566037735849056,0.3655913978494624,democrats
43158,8,19,206,2494,43655,0.0,2.0,conform,0.5566037735849056,0.3617021276595745,democrats
43443,8,19,207,2509,43940,0.0,-2.0,rebel,0.5566037735849056,0.35789473684210527,democrats
43573,8,19,208,2515,44070,1.0,-1.0,conform,0.5514018691588785,0.35789473684210527,democrats
43862,8,19,209,2529,44359,1.0,1.0,rebel,0.5555555555555556,0.35789473684210527,democrats
44100,8,19,210,2542,44600,0.0,-2.0,rebel,0.5555555555555556,0.3645833333333333,democrats
44190,8,19,211,2547,44690,0.0,-2.0,rebel,0.5504587155963303,0.3645833333333333,democrats
44554,8,19,212,2567,45054,1.0,1.0,rebel,0.5454545454545454,0.3645833333333333,democrats
45017,8,19,213,2599,45518,0.0,1.0,conform,0.5454545454545454,0.3711340206185567,democrats
45142,8,19,214,2604,45643,0.0,1.0,conform,0.5454545454545454,0.3673469387755102,democrats
45434,8,19,215,2619,45936,1.0,-1.0,conform,0.5454545454545454,0.36363636363636365,democrats
45707,8,19,216,2632,46209,1.0,1.0,rebel,0.5495495495495496,0.36363636363636365,democrats
45780,8,19,217,2637,46282,1.0,-1.0,conform,0.5495495495495496,0.37,democrats
46017,8,19,218,2651,46519,1.0,1.0,rebel,0.5535714285714286,0.37,democrats
46367,8,19,219,2667,46869,1.0,-1.0,conform,0.5535714285714286,0.37623762376237624,democrats
46808,8,19,220,2701,47310,0.0,1.0,conform,0.5575221238938053,0.37623762376237624,democrats
46971,8,19,221,2708,47473,1.0,-2.0,conform,0.5575221238938053,0.37254901960784315,democrats
47229,8,19,222,2720,47731,0.0,2.0,conform,0.5614035087719298,0.37254901960784315,democrats
103,8,20,1,4,103,1.0,-2.0,equal,0.5,0.5,equal
169,8,20,2,9,169,1.0,-1.0,conform,1.0,0.5,democrats
478,8,20,3,22,478,1.0,-2.0,conform,1.0,0.5,democrats
646,8,20,4,34,646,0.0,2.0,conform,1.0,0.5,democrats
881,8,20,5,45,881,0.0,1.0,conform,1.0,0.0,democrats
1008,8,20,6,58,1008,0.0,-2.0,rebel,1.0,0.0,democrats
1219,8,20,7,68,1219,1.0,-2.0,conform,0.75,0.0,democrats
1264,8,20,8,71,1264,1.0,-1.0,conform,0.8,0.0,democrats
1467,8,20,9,82,1467,0.0,-1.0,rebel,0.8333333333333334,0.0,democrats
1614,8,20,10,89,1614,0.0,-1.0,rebel,0.7142857142857143,0.0,democrats
2134,8,20,11,119,2134,0.0,-2.0,rebel,0.625,0.0,democrats
2492,8,20,12,137,2492,0.0,-1.0,rebel,0.5555555555555556,0.0,democrats
2532,8,20,13,142,2532,1.0,1.0,rebel,0.5,0.0,democrats
2740,8,20,14,151,2755,1.0,-1.0,conform,0.5,0.3333333333333333,democrats
2985,8,20,15,164,3000,0.0,2.0,conform,0.5454545454545454,0.3333333333333333,democrats
3067,8,20,16,169,3082,1.0,1.0,rebel,0.5454545454545454,0.25,democrats
3345,8,20,17,186,3360,0.0,-2.0,rebel,0.5454545454545454,0.4,democrats
3519,8,20,18,195,3534,1.0,1.0,rebel,0.5,0.4,democrats
3767,8,20,19,208,3782,1.0,-2.0,equal,0.5,0.5,equal
3862,8,20,20,212,3877,1.0,-1.0,conform,0.5384615384615384,0.5,democrats
4105,8,20,21,226,4122,1.0,-1.0,conform,0.5714285714285714,0.5,democrats
4311,8,20,22,235,4328,1.0,-1.0,conform,0.6,0.5,democrats
4621,8,20,23,255,4638,0.0,2.0,conform,0.625,0.5,democrats
4839,8,20,24,265,4856,1.0,-1.0,conform,0.625,0.42857142857142855,democrats
4882,8,20,25,245,4899,0.0,-2.0,rebel,0.6470588235294118,0.42857142857142855,democrats
4971,8,20,26,269,4988,1.0,-1.0,conform,0.6111111111111112,0.42857142857142855,democrats
5202,8,20,27,279,5219,1.0,1.0,rebel,0.631578947368421,0.42857142857142855,democrats
5458,8,20,28,294,5475,1.0,-1.0,conform,0.631578947368421,0.5,democrats
5681,8,20,29,307,5698,1.0,-1.0,conform,0.65,0.5,democrats
5743,8,20,30,309,5760,1.0,-2.0,conform,0.6666666666666666,0.5,democrats
5887,8,20,31,321,5904,1.0,-1.0,conform,0.6818181818181818,0.5,democrats
6158,8,20,32,335,6175,1.0,2.0,rebel,0.6956521739130435,0.5,democrats
6350,8,20,33,345,6367,0.0,-2.0,rebel,0.6956521739130435,0.5555555555555556,democrats
6368,8,20,34,349,6385,1.0,-2.0,conform,0.6666666666666666,0.5555555555555556,democrats
6693,8,20,35,361,6711,0.0,-2.0,rebel,0.68,0.5555555555555556,democrats
6739,8,20,36,370,6757,0.0,2.0,conform,0.6538461538461539,0.5555555555555556,democrats
7057,8,20,37,382,7078,1.0,-2.0,conform,0.6538461538461539,0.5,democrats
7318,8,20,38,398,7339,0.0,2.0,conform,0.6666666666666666,0.5,democrats
7487,8,20,39,400,7508,1.0,2.0,rebel,0.6666666666666666,0.45454545454545453,democrats
7597,8,20,40,414,7618,1.0,-1.0,conform,0.6666666666666666,0.5,democrats
7702,8,20,41,421,7724,1.0,-1.0,conform,0.6785714285714286,0.5,democrats
7950,8,20,42,432,7972,1.0,-2.0,conform,0.6896551724137931,0.5,democrats
8280,8,20,43,446,8302,1.0,1.0,rebel,0.7,0.5,democrats
8372,8,20,44,459,8394,1.0,2.0,rebel,0.7,0.5384615384615384,democrats
8866,8,20,45,480,8894,1.0,-1.0,conform,0.7,0.5714285714285714,democrats
8971,8,20,46,491,8999,1.0,-1.0,conform,0.7096774193548387,0.5714285714285714,democrats
9339,8,20,47,508,9367,1.0,1.0,rebel,0.71875,0.5714285714285714,democrats
9387,8,20,48,516,9415,1.0,-1.0,conform,0.71875,0.6,democrats
9526,8,20,49,525,9554,0.0,-1.0,rebel,0.7272727272727273,0.6,democrats
9835,8,20,50,536,9863,0.0,2.0,conform,0.7058823529411765,0.6,democrats
9854,8,20,51,545,9882,1.0,2.0,rebel,0.7058823529411765,0.5625,democrats
10002,8,20,52,552,10030,0.0,-1.0,rebel,0.7058823529411765,0.5882352941176471,democrats
10222,8,20,53,569,10250,1.0,-1.0,conform,0.6857142857142857,0.5882352941176471,democrats
10786,8,20,54,604,10814,1.0,-1.0,conform,0.6944444444444444,0.5882352941176471,democrats
10934,8,20,55,612,10962,1.0,1.0,rebel,0.7027027027027027,0.5882352941176471,democrats
11171,8,20,56,624,11199,1.0,-1.0,conform,0.7027027027027027,0.6111111111111112,democrats
11583,8,20,57,649,11611,1.0,1.0,rebel,0.7105263157894737,0.6111111111111112,democrats
11636,8,20,58,635,11664,1.0,1.0,rebel,0.7105263157894737,0.631578947368421,democrats
11725,8,20,59,646,11753,0.0,1.0,conform,0.7105263157894737,0.65,democrats
12065,8,20,60,666,12093,1.0,1.0,rebel,0.7105263157894737,0.6190476190476191,democrats
12260,8,20,61,677,12288,1.0,1.0,rebel,0.7105263157894737,0.6363636363636364,democrats
12404,8,20,62,681,12432,1.0,-1.0,conform,0.7105263157894737,0.6521739130434783,democrats
12500,8,20,63,692,12528,1.0,1.0,rebel,0.717948717948718,0.6521739130434783,democrats
12643,8,20,64,703,12671,0.0,2.0,conform,0.717948717948718,0.6666666666666666,democrats
13143,8,20,65,727,13171,1.0,2.0,rebel,0.717948717948718,0.64,democrats
13184,8,20,66,729,13212,0.0,-1.0,rebel,0.717948717948718,0.6538461538461539,democrats
13378,8,20,67,742,13406,0.0,-1.0,rebel,0.7,0.6538461538461539,democrats
13855,8,20,68,767,13883,1.0,-2.0,conform,0.6829268292682927,0.6538461538461539,democrats
14084,8,20,69,778,14112,1.0,-2.0,conform,0.6904761904761905,0.6538461538461539,democrats
14180,8,20,70,783,14208,1.0,1.0,rebel,0.6976744186046512,0.6538461538461539,democrats
14462,8,20,71,798,14490,1.0,-2.0,conform,0.6976744186046512,0.6666666666666666,democrats
14711,8,20,72,813,14739,1.0,1.0,rebel,0.7045454545454546,0.6666666666666666,democrats
15003,8,20,73,827,15031,1.0,-2.0,conform,0.7045454545454546,0.6785714285714286,democrats
15172,8,20,74,837,15200,1.0,1.0,rebel,0.7111111111111111,0.6785714285714286,democrats
15308,8,20,75,843,15342,1.0,2.0,rebel,0.7111111111111111,0.6896551724137931,democrats
15502,8,20,76,852,15536,1.0,-1.0,conform,0.7111111111111111,0.7,democrats
15801,8,20,77,868,15835,0.0,1.0,conform,0.717391304347826,0.7,democrats
